userId,commitId
8769,2537
83,2538
6759,2539
7985,2540
7885,2541
7702,2542
269,2543
7564,2544
265,2545
7388,2546
2240,2547
702,2548
7722,2549
1985,2550
2928,2551
6899,2552
6477,2553
9919,2554
6852,2555
9601,2556
4083,2557
1528,2558
7639,2559
8951,2560
3661,2561
1707,2562
1257,2563
3338,2564
3634,2565
6085,2566
7842,2567
3166,2568
9969,2569
8178,2570
7748,2571
3684,2572
12,2573
5861,2574
3626,2575
6994,2576
2216,2577
9389,2578
6849,2579
8248,2580
7350,2581
1902,2582
2315,2583
4346,2584
8437,2585
4021,2586
5970,2587
7465,2588
2303,2589
4937,2590
7292,2591
8915,2592
3858,2593
3962,2594
3042,2595
8518,2596
3341,2597
6077,2598
9909,2599
9250,2600
4537,2601
8594,2602
2707,2603
7527,2604
5855,2605
8886,2606
3961,2607
5564,2608
4260,2609
9103,2610
4337,2611
3322,2612
5102,2613
2128,2614
6958,2615
2903,2616
1855,2617
6634,2618
481,2619
3508,2620
7419,2621
1055,2622
9214,2623
4372,2624
6798,2625
5959,2626
9443,2627
9667,2628
667,2629
8961,2630
7499,2631
6475,2632
1002,2633
8346,2634
2045,2635
5016,2636
5609,2637
7795,2638
4734,2639
9923,2640
2457,2641
7171,2642
407,2643
4375,2644
1876,2645
5431,2646
8533,2647
2036,2648
90,2649
4491,2650
194,2651
9309,2652
7897,2653
122,2654
9718,2655
168,2656
8903,2657
4636,2658
1267,2659
6743,2660
2188,2661
1109,2662
1498,2663
476,2664
3109,2665
634,2666
2607,2667
6722,2668
5998,2669
7438,2670
4950,2671
671,2672
4220,2673
4070,2674
4110,2675
5313,2676
5257,2677
6625,2678
6372,2679
1156,2680
1730,2681
5438,2682
3323,2683
101,2684
8520,2685
6307,2686
9601,2687
4223,2688
81,2689
1918,2690
9789,2691
6322,2692
2531,2693
9689,2694
9683,2695
4391,2696
2090,2697
7237,2698
2917,2699
1900,2700
309,2701
6430,2702
1337,2703
6186,2704
5941,2705
5773,2706
9864,2707
8016,2708
8337,2709
3054,2710
3202,2711
5996,2712
8967,2713
1583,2714
6707,2715
3737,2716
8170,2717
9310,2718
8522,2719
8674,2720
2947,2721
9693,2722
4185,2723
6439,2724
5887,2725
4531,2726
7861,2727
7511,2728
5807,2729
3631,2730
9974,2731
1937,2732
3288,2733
17,2734
827,2735
1451,2736
2628,2737
4007,2738
9462,2739
1525,2740
5263,2741
7363,2742
4066,2743
3252,2744
5660,2745
5444,2746
3733,2747
6515,2748
4609,2749
2745,2750
3415,2751
8903,2752
8077,2753
7843,2754
5722,2755
9114,2756
7180,2757
6294,2758
3036,2759
6380,2760
9893,2761
3116,2762
9408,2763
8579,2764
7418,2765
7392,2766
8567,2767
9629,2768
5376,2769
5216,2770
8631,2771
9233,2772
9478,2773
5549,2774
9140,2775
5730,2776
522,2777
2735,2778
3965,2779
5133,2780
8198,2781
8336,2782
5030,2783
9887,2784
5499,2785
6928,2786
8664,2787
3146,2788
9833,2789
5045,2790
4864,2791
5640,2792
66,2793
3488,2794
8356,2795
7284,2796
7564,2797
3744,2798
7478,2799
5484,2800
8612,2801
2320,2802
3181,2803
7583,2804
9961,2805
6860,2806
1107,2807
7964,2808
4366,2809
8610,2810
2949,2811
4284,2812
8198,2813
8677,2814
3193,2815
5452,2816
8728,2817
7463,2818
7303,2819
7981,2820
8295,2821
7871,2822
3480,2823
3363,2824
5864,2825
2104,2826
8851,2827
3172,2828
811,2829
5451,2830
9035,2831
7347,2832
7968,2833
9738,2834
1891,2835
9697,2836
4020,2837
9607,2838
7469,2839
3342,2840
7800,2841
5037,2842
6729,2843
2329,2844
2353,2845
1409,2846
3948,2847
8126,2848
5047,2849
8377,2850
786,2851
236,2852
3682,2853
2423,2854
3901,2855
4677,2856
1942,2857
3455,2858
6701,2859
2260,2860
3232,2861
726,2862
5206,2863
6037,2864
642,2865
3042,2866
3432,2867
1296,2868
1582,2869
490,2870
3960,2871
231,2872
8142,2873
1155,2874
2968,2875
4016,2876
9809,2877
1570,2878
2202,2879
2487,2880
612,2881
2687,2882
9022,2883
8843,2884
9136,2885
3674,2886
5871,2887
1248,2888
9784,2889
1790,2890
3237,2891
2841,2892
898,2893
7328,2894
2103,2895
8959,2896
2446,2897
9841,2898
2186,2899
5542,2900
387,2901
7744,2902
6302,2903
4993,2904
1153,2905
1485,2906
692,2907
1516,2908
4341,2909
4815,2910
444,2911
5465,2912
4096,2913
471,2914
5852,2915
6581,2916
7339,2917
5496,2918
7770,2919
4830,2920
4119,2921
8937,2922
2806,2923
5866,2924
8573,2925
2075,2926
3596,2927
8127,2928
4591,2929
6703,2930
1839,2931
6108,2932
7075,2933
8048,2934
5510,2935
2934,2936
5688,2937
6990,2938
7371,2939
6594,2940
2251,2941
9856,2942
5973,2943
5251,2944
4839,2945
4697,2946
9605,2947
6254,2948
1109,2949
6356,2950
2011,2951
1569,2952
2646,2953
8645,2954
9339,2955
3024,2956
7914,2957
3579,2958
8928,2959
823,2960
1516,2961
7298,2962
361,2963
6016,2964
4599,2965
2276,2966
2127,2967
70,2968
4102,2969
1367,2970
2725,2971
9897,2972
6273,2973
3092,2974
4587,2975
8129,2976
7435,2977
4677,2978
1918,2979
4678,2980
2345,2981
8714,2982
653,2983
3046,2984
7401,2985
8991,2986
3878,2987
3096,2988
5644,2989
1845,2990
9175,2991
4848,2992
1566,2993
8096,2994
2316,2995
9067,2996
8005,2997
4161,2998
6971,2999
967,3000
1492,3001
5470,3002
6590,3003
8420,3004
1661,3005
3408,3006
8492,3007
2650,3008
5499,3009
9184,3010
9,3011
5731,3012
7638,3013
6988,3014
6438,3015
2724,3016
1987,3017
4431,3018
4878,3019
2820,3020
1592,3021
9063,3022
6649,3023
7623,3024
3601,3025
2990,3026
6561,3027
3430,3028
5674,3029
4917,3030
7985,3031
7352,3032
7952,3033
2223,3034
3722,3035
2858,3036
5982,3037
3531,3038
5233,3039
9843,3040
2910,3041
8138,3042
7636,3043
4359,3044
3055,3045
1093,3046
7230,3047
1562,3048
9604,3049
613,3050
996,3051
3969,3052
2585,3053
5252,3054
6026,3055
3617,3056
4882,3057
4259,3058
7397,3059
6174,3060
6102,3061
2967,3062
3435,3063
1476,3064
9314,3065
7158,3066
8662,3067
8476,3068
9264,3069
8866,3070
2221,3071
8889,3072
9628,3073
2344,3074
2349,3075
8344,3076
1944,3077
7279,3078
6292,3079
2734,3080
5472,3081
2163,3082
9399,3083
8822,3084
8701,3085
5494,3086
5253,3087
6509,3088
4199,3089
1314,3090
3647,3091
7057,3092
9427,3093
9702,3094
6387,3095
8430,3096
8530,3097
7831,3098
6626,3099
9190,3100
7906,3101
6806,3102
4260,3103
4297,3104
2251,3105
8824,3106
7297,3107
4602,3108
8593,3109
1873,3110
1322,3111
1072,3112
5921,3113
4930,3114
2589,3115
2937,3116
9669,3117
5152,3118
2785,3119
49,3120
2088,3121
9928,3122
4024,3123
8679,3124
3477,3125
7541,3126
5538,3127
9829,3128
5273,3129
1975,3130
5727,3131
9418,3132
8720,3133
3249,3134
5774,3135
2300,3136
143,3137
4189,3138
4496,3139
9574,3140
6097,3141
4524,3142
5554,3143
2028,3144
2268,3145
1741,3146
6242,3147
294,3148
2107,3149
319,3150
3435,3151
4391,3152
5793,3153
267,3154
6686,3155
8133,3156
478,3157
9212,3158
7666,3159
6706,3160
3845,3161
2327,3162
6553,3163
3936,3164
9742,3165
8567,3166
2471,3167
2347,3168
5791,3169
3796,3170
321,3171
1665,3172
183,3173
823,3174
2635,3175
9954,3176
245,3177
5030,3178
1232,3179
8132,3180
1410,3181
1202,3182
2352,3183
2993,3184
2887,3185
7890,3186
6286,3187
862,3188
1474,3189
4888,3190
2276,3191
5379,3192
8041,3193
3503,3194
3267,3195
8488,3196
9985,3197
4125,3198
1535,3199
1992,3200
3441,3201
4483,3202
1180,3203
6178,3204
606,3205
6690,3206
1286,3207
4121,3208
9346,3209
852,3210
7368,3211
4564,3212
3624,3213
3984,3214
3104,3215
603,3216
2558,3217
6135,3218
2853,3219
4098,3220
7995,3221
1292,3222
5331,3223
8487,3224
3464,3225
8931,3226
4788,3227
2150,3228
5461,3229
6987,3230
7431,3231
2235,3232
7134,3233
861,3234
7977,3235
5225,3236
3666,3237
4125,3238
116,3239
2821,3240
5261,3241
1135,3242
9506,3243
7120,3244
8108,3245
6421,3246
8591,3247
7024,3248
3792,3249
3727,3250
141,3251
77,3252
8153,3253
9151,3254
5907,3255
3286,3256
3427,3257
5025,3258
8764,3259
3977,3260
682,3261
8592,3262
2979,3263
8575,3264
7655,3265
5992,3266
9054,3267
6251,3268
8905,3269
39,3270
5675,3271
8727,3272
8149,3273
6611,3274
5436,3275
2321,3276
2546,3277
8752,3278
6923,3279
9340,3280
6651,3281
7965,3282
3238,3283
5150,3284
8299,3285
7805,3286
2997,3287
7276,3288
4269,3289
4277,3290
6397,3291
6427,3292
5380,3293
6642,3294
406,3295
8389,3296
4030,3297
4965,3298
158,3299
4700,3300
9731,3301
9806,3302
4695,3303
4715,3304
4339,3305
7972,3306
8982,3307
6733,3308
1800,3309
7763,3310
9191,3311
8809,3312
5488,3313
7643,3314
6246,3315
9141,3316
8405,3317
5116,3318
1170,3319
8807,3320
5209,3321
1457,3322
1447,3323
4533,3324
9178,3325
7726,3326
3159,3327
1942,3328
9065,3329
6248,3330
7204,3331
9511,3332
5680,3333
3854,3334
1166,3335
1616,3336
4861,3337
5765,3338
2874,3339
2176,3340
7049,3341
3482,3342
9760,3343
7504,3344
1225,3345
8616,3346
8970,3347
8406,3348
7449,3349
6493,3350
6498,3351
3014,3352
8584,3353
4265,3354
8418,3355
6633,3356
2958,3357
8489,3358
8762,3359
6084,3360
4479,3361
7525,3362
9139,3363
3619,3364
4226,3365
8297,3366
2486,3367
2757,3368
711,3369
3870,3370
2651,3371
1534,3372
9091,3373
9312,3374
2550,3375
2890,3376
7662,3377
7608,3378
6832,3379
7744,3380
9303,3381
6446,3382
2137,3383
1777,3384
9971,3385
4734,3386
7655,3387
5305,3388
8400,3389
7309,3390
7112,3391
510,3392
3092,3393
7539,3394
7758,3395
4506,3396
4518,3397
1868,3398
6277,3399
3257,3400
2839,3401
8539,3402
2814,3403
448,3404
4300,3405
7353,3406
5468,3407
3343,3408
8046,3409
6289,3410
123,3411
5489,3412
7180,3413
3944,3414
9337,3415
2987,3416
4740,3417
8973,3418
3444,3419
9598,3420
8519,3421
3881,3422
5112,3423
443,3424
3881,3425
1545,3426
1462,3427
9588,3428
6657,3429
4498,3430
4415,3431
9396,3432
2839,3433
1298,3434
1992,3435
5830,3436
2978,3437
4907,3438
1056,3439
2615,3440
9576,3441
8952,3442
10,3443
8016,3444
724,3445
2761,3446
331,3447
4711,3448
5995,3449
9177,3450
6675,3451
8090,3452
3139,3453
6501,3454
895,3455
3380,3456
8631,3457
9248,3458
6231,3459
8177,3460
9013,3461
675,3462
4058,3463
1488,3464
9574,3465
8155,3466
5852,3467
8156,3468
2327,3469
10000,3470
8678,3471
1896,3472
4060,3473
4997,3474
356,3475
914,3476
1722,3477
5358,3478
5639,3479
6965,3480
9894,3481
6785,3482
3286,3483
1518,3484
1755,3485
7376,3486
7905,3487
3155,3488
3841,3489
1680,3490
806,3491
9865,3492
5827,3493
9965,3494
3295,3495
4015,3496
1857,3497
6901,3498
1975,3499
4878,3500
2844,3501
8730,3502
2947,3503
9086,3504
8229,3505
3203,3506
941,3507
8361,3508
2716,3509
5384,3510
1111,3511
8284,3512
2207,3513
4723,3514
823,3515
9886,3516
5603,3517
9981,3518
8913,3519
5827,3520
1468,3521
2314,3522
8188,3523
1808,3524
7649,3525
4638,3526
5861,3527
1483,3528
3747,3529
3131,3530
3575,3531
9542,3532
5188,3533
9790,3534
3355,3535
3689,3536
312,3537
5985,3538
7607,3539
8368,3540
7132,3541
7556,3542
9935,3543
4079,3544
4819,3545
151,3546
678,3547
1649,3548
3160,3549
7438,3550
8233,3551
4985,3552
461,3553
6254,3554
8420,3555
7238,3556
6179,3557
2828,3558
4952,3559
3664,3560
3296,3561
4770,3562
4145,3563
2633,3564
925,3565
5002,3566
8231,3567
4767,3568
7972,3569
7612,3570
3177,3571
4763,3572
3998,3573
510,3574
6687,3575
8025,3576
5158,3577
1770,3578
6019,3579
1723,3580
526,3581
6056,3582
3580,3583
1399,3584
7745,3585
7383,3586
2035,3587
5382,3588
5743,3589
1960,3590
7421,3591
3231,3592
9231,3593
5469,3594
4815,3595
520,3596
1285,3597
2648,3598
7460,3599
40,3600
926,3601
976,3602
544,3603
3068,3604
3208,3605
1108,3606
708,3607
52,3608
3224,3609
9797,3610
8472,3611
7184,3612
538,3613
2507,3614
1279,3615
3881,3616
4216,3617
5950,3618
6784,3619
2413,3620
8578,3621
9854,3622
1029,3623
2143,3624
9609,3625
2288,3626
569,3627
3532,3628
3729,3629
7511,3630
3754,3631
3739,3632
5899,3633
5866,3634
8830,3635
9006,3636
2283,3637
2745,3638
5495,3639
1074,3640
7344,3641
7053,3642
6674,3643
9672,3644
4102,3645
1823,3646
9594,3647
1900,3648
660,3649
3166,3650
9540,3651
4630,3652
2633,3653
8832,3654
172,3655
2356,3656
4993,3657
2703,3658
9857,3659
3092,3660
8486,3661
4186,3662
2938,3663
2751,3664
2097,3665
7439,3666
8598,3667
7206,3668
625,3669
2056,3670
6716,3671
2061,3672
8663,3673
362,3674
6427,3675
6962,3676
1341,3677
356,3678
1213,3679
7415,3680
9754,3681
1831,3682
4723,3683
8767,3684
6944,3685
2594,3686
2769,3687
9960,3688
2048,3689
574,3690
8543,3691
9601,3692
4445,3693
3995,3694
762,3695
9017,3696
9694,3697
9221,3698
7948,3699
5416,3700
1714,3701
3463,3702
1076,3703
2723,3704
1739,3705
608,3706
5339,3707
8860,3708
4912,3709
539,3710
9355,3711
2216,3712
3312,3713
4582,3714
8967,3715
4148,3716
2346,3717
5230,3718
9273,3719
3102,3720
6615,3721
3663,3722
3974,3723
7238,3724
8045,3725
8449,3726
2191,3727
7791,3728
6599,3729
4127,3730
3177,3731
2753,3732
5104,3733
448,3734
102,3735
388,3736
322,3737
4946,3738
7933,3739
2625,3740
3515,3741
2565,3742
4495,3743
5565,3744
2477,3745
6111,3746
7368,3747
4149,3748
7830,3749
1231,3750
5654,3751
6550,3752
8628,3753
7066,3754
1864,3755
7541,3756
5956,3757
2131,3758
8415,3759
2373,3760
5182,3761
2533,3762
8836,3763
4645,3764
5917,3765
5011,3766
3165,3767
1126,3768
7426,3769
5637,3770
8446,3771
9351,3772
3929,3773
5978,3774
1586,3775
5988,3776
6206,3777
7608,3778
2558,3779
8788,3780
4175,3781
4647,3782
5951,3783
9183,3784
6738,3785
1851,3786
9264,3787
3730,3788
2165,3789
1663,3790
1957,3791
4535,3792
1291,3793
2576,3794
3707,3795
2499,3796
2726,3797
662,3798
9360,3799
2414,3800
2534,3801
3171,3802
18,3803
2681,3804
6261,3805
9449,3806
3737,3807
2228,3808
7385,3809
7966,3810
1393,3811
2852,3812
8969,3813
1566,3814
1993,3815
5735,3816
1844,3817
8262,3818
3641,3819
4747,3820
6365,3821
5360,3822
2989,3823
4911,3824
6407,3825
6421,3826
9570,3827
3517,3828
7844,3829
3780,3830
2952,3831
3037,3832
4017,3833
202,3834
1766,3835
3684,3836
4370,3837
4034,3838
1510,3839
1662,3840
4652,3841
9518,3842
2761,3843
1197,3844
5760,3845
5783,3846
9527,3847
7589,3848
7585,3849
4669,3850
4511,3851
8166,3852
248,3853
5001,3854
9147,3855
1973,3856
8654,3857
5410,3858
6836,3859
2074,3860
2290,3861
9067,3862
5788,3863
3754,3864
4009,3865
4287,3866
4655,3867
1891,3868
4882,3869
1702,3870
5555,3871
4582,3872
5473,3873
2291,3874
1588,3875
7479,3876
7979,3877
4515,3878
2706,3879
5781,3880
9055,3881
4624,3882
8122,3883
5490,3884
4449,3885
2567,3886
5463,3887
3878,3888
1164,3889
476,3890
5000,3891
4601,3892
9208,3893
6382,3894
6250,3895
6660,3896
4419,3897
2578,3898
8773,3899
5779,3900
8039,3901
8490,3902
7545,3903
5460,3904
7617,3905
6204,3906
5404,3907
6169,3908
8341,3909
8215,3910
8463,3911
4078,3912
3404,3913
9897,3914
2463,3915
5630,3916
6376,3917
7937,3918
7319,3919
1520,3920
2385,3921
1292,3922
3778,3923
6850,3924
7430,3925
2357,3926
6881,3927
9964,3928
7889,3929
2444,3930
8999,3931
9092,3932
9621,3933
4152,3934
3211,3935
4368,3936
307,3937
642,3938
1497,3939
7769,3940
4089,3941
9389,3942
7678,3943
9116,3944
101,3945
2369,3946
5635,3947
3846,3948
7315,3949
2023,3950
4582,3951
1655,3952
536,3953
4165,3954
7698,3955
2590,3956
7269,3957
9708,3958
1525,3959
12,3960
9866,3961
48,3962
1289,3963
1290,3964
6085,3965
1555,3966
5143,3967
7738,3968
2560,3969
7652,3970
3618,3971
7213,3972
2053,3973
7605,3974
7861,3975
8409,3976
3125,3977
8589,3978
163,3979
8913,3980
9129,3981
9996,3982
394,3983
696,3984
6066,3985
3173,3986
7312,3987
4003,3988
7978,3989
8617,3990
5410,3991
7658,3992
5056,3993
4422,3994
476,3995
5576,3996
2399,3997
4471,3998
2802,3999
765,4000
7993,4001
3265,4002
8244,4003
6263,4004
8197,4005
2086,4006
6284,4007
9045,4008
3079,4009
867,4010
9567,4011
5898,4012
379,4013
9022,4014
257,4015
9750,4016
6204,4017
8457,4018
9553,4019
1012,4020
9307,4021
6426,4022
3908,4023
1719,4024
6619,4025
6396,4026
8516,4027
9005,4028
4866,4029
2092,4030
7727,4031
379,4032
2999,4033
4530,4034
2236,4035
3272,4036
2945,4037
3059,4038
2630,4039
6897,4040
5777,4041
2585,4042
3306,4043
7843,4044
3311,4045
267,4046
6409,4047
3350,4048
4421,4049
980,4050
6601,4051
3685,4052
9399,4053
299,4054
9817,4055
6170,4056
2268,4057
6152,4058
6376,4059
4123,4060
9419,4061
6027,4062
795,4063
5838,4064
6313,4065
5228,4066
4115,4067
6181,4068
9908,4069
927,4070
8662,4071
6321,4072
7537,4073
9350,4074
6706,4075
1724,4076
4957,4077
7711,4078
2123,4079
1475,4080
3174,4081
5021,4082
7266,4083
7114,4084
4299,4085
7376,4086
2565,4087
1058,4088
6552,4089
2297,4090
7043,4091
6316,4092
6956,4093
8658,4094
5653,4095
2700,4096
5189,4097
8660,4098
1529,4099
1781,4100
7355,4101
9957,4102
6751,4103
9540,4104
2341,4105
8129,4106
9064,4107
552,4108
8503,4109
5804,4110
8986,4111
9465,4112
122,4113
7449,4114
7798,4115
1618,4116
4362,4117
5199,4118
1526,4119
5567,4120
9970,4121
5503,4122
5705,4123
8922,4124
5333,4125
1882,4126
2867,4127
8460,4128
823,4129
7044,4130
6690,4131
8582,4132
6623,4133
90,4134
2791,4135
8907,4136
5591,4137
1508,4138
6801,4139
8155,4140
8557,4141
3406,4142
5865,4143
1513,4144
8254,4145
9879,4146
8403,4147
9098,4148
8678,4149
9821,4150
9162,4151
9286,4152
6008,4153
2096,4154
6608,4155
7736,4156
3249,4157
9056,4158
9535,4159
9933,4160
8994,4161
3892,4162
2686,4163
9855,4164
239,4165
9518,4166
7758,4167
4980,4168
3131,4169
3040,4170
13,4171
8474,4172
1962,4173
6757,4174
7510,4175
1984,4176
1755,4177
852,4178
9973,4179
6585,4180
3971,4181
4713,4182
3146,4183
8170,4184
9267,4185
6258,4186
2112,4187
3762,4188
8545,4189
1833,4190
5049,4191
7422,4192
1450,4193
6350,4194
2423,4195
3865,4196
1801,4197
8412,4198
338,4199
520,4200
8649,4201
8002,4202
558,4203
2851,4204
416,4205
3137,4206
8015,4207
9140,4208
5248,4209
1251,4210
1445,4211
5755,4212
6936,4213
1389,4214
1732,4215
5073,4216
1280,4217
2080,4218
4836,4219
6878,4220
3232,4221
1968,4222
1817,4223
1763,4224
6117,4225
3147,4226
3731,4227
1394,4228
3408,4229
1233,4230
2448,4231
9754,4232
6317,4233
2262,4234
9621,4235
7706,4236
571,4237
7389,4238
9862,4239
4111,4240
1378,4241
9688,4242
6036,4243
4279,4244
2321,4245
2662,4246
3619,4247
117,4248
5721,4249
619,4250
4576,4251
2887,4252
1143,4253
2152,4254
1233,4255
4896,4256
7837,4257
2548,4258
3413,4259
499,4260
2043,4261
101,4262
2041,4263
7120,4264
6401,4265
7636,4266
2345,4267
94,4268
5270,4269
3451,4270
6886,4271
9272,4272
7104,4273
5156,4274
2298,4275
4301,4276
5392,4277
150,4278
4736,4279
3229,4280
4420,4281
8524,4282
4211,4283
651,4284
2651,4285
9568,4286
4588,4287
728,4288
6999,4289
531,4290
7274,4291
3969,4292
505,4293
3453,4294
5108,4295
8246,4296
5181,4297
2533,4298
7844,4299
2,4300
3589,4301
6343,4302
5171,4303
6379,4304
899,4305
7737,4306
2256,4307
4707,4308
5425,4309
2213,4310
5610,4311
465,4312
9969,4313
2265,4314
3985,4315
7370,4316
1381,4317
2808,4318
7162,4319
5667,4320
2265,4321
5824,4322
4498,4323
5148,4324
9604,4325
2682,4326
3510,4327
8099,4328
7036,4329
9382,4330
3203,4331
9838,4332
5627,4333
6862,4334
4923,4335
1530,4336
5252,4337
6301,4338
5775,4339
1898,4340
9768,4341
1886,4342
1478,4343
1821,4344
5322,4345
9483,4346
3870,4347
4904,4348
8214,4349
1433,4350
6300,4351
5241,4352
910,4353
9323,4354
6461,4355
771,4356
8722,4357
3784,4358
7949,4359
6213,4360
8147,4361
585,4362
6980,4363
1336,4364
4277,4365
5048,4366
6806,4367
8685,4368
1390,4369
46,4370
6990,4371
8334,4372
1689,4373
772,4374
5511,4375
2573,4376
8932,4377
3637,4378
559,4379
9398,4380
5825,4381
5096,4382
2092,4383
5936,4384
3528,4385
869,4386
7824,4387
7823,4388
4633,4389
3840,4390
3881,4391
6804,4392
7263,4393
3729,4394
3561,4395
5283,4396
8214,4397
1211,4398
306,4399
5662,4400
2526,4401
1411,4402
9985,4403
8682,4404
8048,4405
3415,4406
407,4407
4115,4408
8489,4409
6589,4410
9060,4411
4722,4412
5381,4413
7547,4414
1722,4415
2783,4416
5590,4417
5248,4418
1157,4419
6167,4420
9399,4421
6928,4422
443,4423
8086,4424
8724,4425
5709,4426
7218,4427
598,4428
3893,4429
4070,4430
7143,4431
7767,4432
476,4433
9094,4434
3216,4435
5093,4436
1232,4437
5589,4438
237,4439
4921,4440
8749,4441
8858,4442
6472,4443
991,4444
8644,4445
3513,4446
7486,4447
1363,4448
1694,4449
8798,4450
3629,4451
3694,4452
1945,4453
9708,4454
3100,4455
3122,4456
5869,4457
3180,4458
6509,4459
7156,4460
8002,4461
4249,4462
6495,4463
5496,4464
7896,4465
6423,4466
7012,4467
3357,4468
742,4469
7452,4470
1051,4471
1498,4472
6276,4473
152,4474
1066,4475
133,4476
8526,4477
9502,4478
3439,4479
6763,4480
2538,4481
3453,4482
1004,4483
7982,4484
9505,4485
7666,4486
7185,4487
9222,4488
7869,4489
7918,4490
2818,4491
3605,4492
5329,4493
1434,4494
856,4495
3808,4496
8255,4497
4235,4498
7315,4499
3830,4500
5632,4501
588,4502
629,4503
8754,4504
9935,4505
3280,4506
3146,4507
6320,4508
4403,4509
3298,4510
1732,4511
8930,4512
1718,4513
1109,4514
2157,4515
5146,4516
6110,4517
328,4518
6769,4519
4967,4520
7854,4521
3996,4522
8547,4523
4583,4524
9878,4525
2457,4526
3075,4527
4320,4528
4420,4529
4855,4530
7291,4531
5312,4532
3969,4533
1922,4534
8445,4535
9081,4536
3248,4537
7991,4538
5323,4539
1456,4540
9195,4541
6715,4542
5956,4543
6112,4544
975,4545
9696,4546
4123,4547
8937,4548
3406,4549
955,4550
8844,4551
8814,4552
8684,4553
9117,4554
3509,4555
3922,4556
4008,4557
6933,4558
6216,4559
2413,4560
5247,4561
8160,4562
2093,4563
7857,4564
4045,4565
2163,4566
2391,4567
7006,4568
4984,4569
4372,4570
6063,4571
7387,4572
3234,4573
4838,4574
6621,4575
6059,4576
1771,4577
5217,4578
2215,4579
6407,4580
8703,4581
1999,4582
7197,4583
8689,4584
9652,4585
9022,4586
1992,4587
1258,4588
2612,4589
5732,4590
6888,4591
9476,4592
3132,4593
6526,4594
328,4595
6883,4596
4677,4597
1818,4598
9587,4599
5402,4600
9188,4601
4953,4602
1427,4603
6938,4604
4781,4605
3051,4606
6399,4607
8333,4608
9928,4609
5204,4610
6738,4611
1289,4612
1928,4613
4392,4614
1394,4615
4149,4616
1469,4617
685,4618
9367,4619
2457,4620
1748,4621
9209,4622
4556,4623
8298,4624
310,4625
6425,4626
7397,4627
1748,4628
444,4629
1971,4630
265,4631
5073,4632
4482,4633
1231,4634
3565,4635
563,4636
8235,4637
2506,4638
3918,4639
5340,4640
2024,4641
5570,4642
5009,4643
6949,4644
2399,4645
2030,4646
8599,4647
1440,4648
6618,4649
3830,4650
1208,4651
2577,4652
4707,4653
7700,4654
763,4655
3700,4656
6366,4657
9774,4658
7466,4659
18,4660
2553,4661
9001,4662
2248,4663
4784,4664
125,4665
6752,4666
4756,4667
1268,4668
8531,4669
6701,4670
5854,4671
4793,4672
4974,4673
7627,4674
7837,4675
1517,4676
6190,4677
8793,4678
6550,4679
7805,4680
9883,4681
4377,4682
7048,4683
8062,4684
894,4685
3117,4686
6346,4687
2457,4688
2490,4689
8638,4690
4391,4691
1520,4692
6728,4693
8707,4694
216,4695
4862,4696
2718,4697
3062,4698
8302,4699
2763,4700
9500,4701
4065,4702
4579,4703
8300,4704
9606,4705
6922,4706
9227,4707
8000,4708
632,4709
2141,4710
9968,4711
1168,4712
1277,4713
1424,4714
5060,4715
6962,4716
6472,4717
1031,4718
1865,4719
8836,4720
9749,4721
6592,4722
3031,4723
198,4724
6459,4725
1979,4726
5493,4727
245,4728
4963,4729
2088,4730
3252,4731
5284,4732
724,4733
6716,4734
9118,4735
444,4736
2025,4737
6711,4738
2377,4739
3512,4740
2430,4741
4908,4742
6333,4743
8757,4744
6055,4745
4244,4746
2833,4747
4703,4748
5208,4749
7373,4750
4403,4751
6226,4752
6653,4753
5313,4754
3765,4755
5402,4756
2706,4757
1979,4758
4721,4759
3988,4760
6749,4761
1346,4762
6949,4763
3416,4764
28,4765
8018,4766
2520,4767
2426,4768
16,4769
9574,4770
4584,4771
6952,4772
3838,4773
1142,4774
9536,4775
8631,4776
52,4777
7581,4778
9510,4779
1722,4780
2474,4781
5880,4782
8623,4783
9989,4784
7516,4785
1093,4786
5827,4787
6586,4788
3698,4789
960,4790
6839,4791
7469,4792
6042,4793
1656,4794
7086,4795
3008,4796
1471,4797
7816,4798
1516,4799
3717,4800
5954,4801
4736,4802
7907,4803
9046,4804
9061,4805
1337,4806
8268,4807
9746,4808
2354,4809
9156,4810
9693,4811
5492,4812
6639,4813
6426,4814
8765,4815
6403,4816
4432,4817
7325,4818
1563,4819
9696,4820
1255,4821
2672,4822
4845,4823
5347,4824
7477,4825
8583,4826
3885,4827
5299,4828
8131,4829
6875,4830
5892,4831
5548,4832
416,4833
429,4834
6634,4835
3794,4836
9354,4837
7037,4838
8236,4839
2153,4840
4235,4841
9076,4842
6031,4843
6326,4844
9518,4845
963,4846
78,4847
2255,4848
8050,4849
56,4850
1347,4851
1303,4852
8834,4853
5984,4854
8801,4855
8759,4856
269,4857
6061,4858
9336,4859
5126,4860
9345,4861
8535,4862
1778,4863
7328,4864
2454,4865
4617,4866
5027,4867
7234,4868
1079,4869
8468,4870
1389,4871
7067,4872
9128,4873
1464,4874
6742,4875
2701,4876
9928,4877
7827,4878
2158,4879
5171,4880
5605,4881
481,4882
2126,4883
6767,4884
588,4885
3319,4886
3048,4887
7871,4888
1414,4889
9197,4890
2197,4891
4579,4892
3284,4893
9528,4894
98,4895
4322,4896
6493,4897
3107,4898
5426,4899
4378,4900
1765,4901
6691,4902
4281,4903
