app_id,helpful,funny,date,is_recommended,hours,user_id,review_id
703080,2,0,2019-11-05,false,4.0,1171769,56748
739630,3,0,2020-12-21,true,49.3,1192231,56749
306130,3,0,2016-01-17,false,13.5,1111506,56806
252490,0,0,2020-07-10,true,304.7,1132549,56924
975370,0,0,2022-12-20,true,88.4,1154716,56925
1462040,0,0,2022-08-05,true,11.2,1186708,56926
236850,47,80,2015-04-10,true,3.3,1199921,56927
284160,0,0,2021-07-24,true,51.0,1106673,57110
271590,0,0,2019-10-11,true,184.9,1139337,57219
377160,2,0,2016-01-14,true,189.7,1161095,57230
250900,0,0,2022-07-06,true,216.3,1110632,57694
1290000,0,0,2022-06-23,true,40.0,1122566,57695
1172620,0,0,2021-05-17,false,81.7,1143549,57696
1919590,0,0,2022-12-09,false,59.4,1158143,57758
1245620,0,0,2022-03-09,true,59.1,1170802,57759
39210,0,0,2022-11-22,true,154.6,1186051,57760
730,2,0,2014-10-12,true,263.7,1141443,58001
377160,0,0,2020-01-18,true,535.2,1166226,58002
236850,0,0,2017-07-03,true,212.7,1119452,58246
289070,0,0,2021-11-26,true,263.2,1126072,58247
284160,3,0,2019-12-25,false,807.9,1141893,58248
1426210,0,0,2022-05-17,true,19.5,1156109,58455
289070,0,0,2021-12-21,true,175.9,1156418,58456
377160,0,0,2022-06-30,true,65.6,1190999,58457
252490,0,0,2021-09-10,true,666.7,1110780,58577
105600,0,0,2021-04-19,true,106.3,1125083,58578
548430,10,9,2020-04-02,true,18.0,1134091,58579
1817070,0,0,2022-08-12,true,97.9,110904,59008
294100,0,0,2022-11-21,true,482.5,1147951,59196
1549250,0,0,2022-10-13,false,1.1,1199857,59197
1172620,0,0,2021-12-06,true,412.4,1153717,59370
291550,0,0,2022-12-27,true,7.6,1174425,59371
42700,0,0,2021-06-09,false,2.3,1105914,59390
1240440,0,0,2021-11-21,false,15.9,1156417,59392
304390,0,0,2019-12-13,true,108.5,1113506,59441
1222670,0,0,2021-03-24,true,394.3,1136873,59442
1222670,0,0,2022-03-03,true,205.6,1106633,59606
1091500,4,0,2020-12-11,true,101.8,1178934,59607
261550,0,0,2021-12-19,true,446.9,1165798,59663
359550,0,0,2020-01-06,true,99.8,1185631,59664
1174180,0,0,2021-12-05,false,61.4,1176273,59827
252490,0,0,2021-08-12,true,873.7,1192431,59828
975370,3,0,2022-12-06,true,16.1,1142427,59908
202970,0,0,2022-01-20,true,22.0,1173653,59909
381210,0,2,2016-11-22,true,754.4,1198149,59910
1184370,0,0,2021-11-25,true,185.4,1163230,60026
376210,0,0,2021-09-19,true,890.2,1164974,60027
306130,0,4,2018-05-23,true,855.4,1165821,60028
377160,0,0,2020-05-05,true,222.3,1169156,60029
431960,0,0,2021-09-15,true,47.6,1193602,60030
1938090,0,0,2022-11-29,false,111.9,1116524,60139
1222670,0,0,2022-02-19,true,150.6,1125931,60140
252490,0,0,2022-10-10,true,146.5,1181027,60141
107410,0,0,2016-03-10,true,615.3,1103632,60354
1142710,0,0,2022-02-22,true,239.5,1105999,60355
730,0,0,2021-09-14,true,767.9,1114054,60356
107410,0,0,2022-01-09,true,110.9,1124671,60357
261550,0,0,2020-10-29,true,38.3,1128775,60358
1245620,0,0,2022-02-26,true,79.2,118157,60435
284160,0,0,2022-03-07,true,45.0,1142950,60592
291550,0,0,2022-02-15,false,11.3,1148172,60594
1811260,0,0,2022-10-15,false,40.0,1178293,60595
648800,0,0,2021-01-24,true,80.3,1102798,60679
252490,2,0,2016-12-31,false,674.0,1149040,60680
635260,0,0,2022-01-01,false,7.8,1130275,60719
1435790,0,0,2021-12-23,true,18.0,1181815,60720
306130,0,0,2022-04-16,true,52.6,1189946,60721
377160,0,0,2022-04-11,true,64.6,116614,61006
686810,0,0,2022-03-12,true,636.2,1174942,61030
1245620,0,0,2022-03-25,true,18.6,1132797,61154
1449850,0,0,2022-10-09,true,22.2,1115010,61316
976730,0,0,2019-12-03,true,383.4,1166219,61317
620980,0,0,2021-08-16,true,25.0,1176618,61318
359550,0,0,2020-03-21,true,583.8,118472,61351
233860,0,0,2019-11-26,true,343.5,1104254,61379
252490,0,0,2022-12-21,true,57.3,1106330,61380
1766740,0,0,2022-12-21,true,1.2,1133902,61381
739630,0,0,2020-10-20,true,92.6,1143358,61382
236850,0,0,2021-03-05,true,62.4,1147374,61383
1086940,0,0,2020-10-08,true,15.6,1151506,61384
1229490,0,0,2022-08-15,true,15.8,1166625,61385
440900,0,0,2022-09-20,true,144.1,1173830,61386
1144200,0,0,2021-12-20,true,11.8,1190896,61387
291550,0,0,2022-03-08,true,175.3,1193483,61388
438100,0,0,2022-08-02,false,40.5,1108417,61469
602960,0,0,2022-05-26,true,872.3,1111921,61470
284160,0,0,2021-05-31,true,133.5,1112201,61471
648800,0,0,2019-07-24,true,70.4,1181155,61472
236390,0,0,2014-10-05,true,226.2,1190128,61473
105600,0,0,2022-10-11,true,137.4,1107061,61602
105600,0,0,2021-11-27,true,266.3,1162391,61603
311210,2,0,2015-11-07,true,32.0,1179434,61604
275850,2,0,2020-04-08,true,82.1,118928,61768
526870,0,0,2022-06-03,true,573.2,1129423,61797
1222670,0,0,2022-01-21,true,171.5,1159685,61798
1174180,0,0,2022-07-08,true,134.4,1131242,61876
107410,2,0,2014-05-20,true,340.5,1152760,61877
359550,0,0,2020-11-29,true,802.4,1193949,61878
438100,0,0,2022-11-18,false,111.5,113100,61928
1091500,3,0,2021-03-29,false,57.6,114447,61929
275850,0,0,2016-08-14,true,12.4,1154702,61950
1222670,0,0,2022-01-21,false,12.3,1157496,62240
1599340,0,0,2022-02-13,true,28.7,116570,62368
255710,0,0,2021-12-26,true,225.2,1162237,62393
107410,0,0,2022-07-07,true,25.9,1157851,62511
1085660,3,0,2021-01-06,false,165.5,1163723,62512
851850,0,0,2022-01-02,true,63.6,1128970,62617
359550,0,0,2019-11-06,false,574.2,1138703,62618
39210,0,0,2021-09-10,true,184.8,116570,62851
438100,0,0,2021-07-05,true,77.4,1139534,62959
261550,0,0,2020-08-10,true,892.1,1144838,62960
252490,0,0,2022-06-02,true,47.6,1192487,62961
1332010,0,0,2022-07-20,true,32.0,117860,63068
284160,0,0,2021-08-15,true,64.7,1103933,63096
620980,0,0,2022-01-15,true,243.8,1113940,63097
1987080,926,81,2022-12-26,true,11.7,116990,63259
108600,0,0,2022-04-08,true,159.9,1161214,63275
1938090,0,0,2022-11-27,true,210.4,1165733,63276
1599340,0,0,2022-11-26,true,1.4,1154277,63447
1290000,4,0,2021-07-18,true,71.9,1181069,63561
105600,0,0,2014-06-21,true,12.1,110970,63626
39210,0,0,2021-02-07,true,356.9,1149418,63651
252490,0,0,2022-02-01,true,595.2,1189848,63652
1419170,0,0,2022-03-12,true,710.1,1195929,63653
1938090,0,0,2022-12-14,true,191.3,1148793,63733
1332010,0,0,2022-07-23,true,23.4,1177418,63734
221100,3,0,2014-10-17,false,3.0,1112475,63949
312520,0,0,2022-09-14,true,314.9,1130995,63950
236850,3,0,2017-11-23,true,655.5,1133711,63951
1817070,0,0,2022-08-12,true,39.4,1165093,63952
284160,0,0,2021-10-30,true,189.4,1123101,64122
250900,0,0,2021-09-29,true,141.6,1133619,64123
108600,0,0,2022-02-16,true,86.5,1176853,64259
1142710,0,0,2022-04-17,true,432.2,1112355,64323
730,0,0,2021-04-22,true,393.9,1112973,64324
289070,0,0,2021-10-06,true,184.2,1133989,64325
252490,0,0,2022-03-29,true,513.7,1158431,64326
730,0,0,2022-12-27,true,213.5,1173609,64327
1196590,0,0,2022-11-06,true,18.5,1191579,64328
244210,0,0,2022-04-25,true,35.4,1199681,64329
252490,0,4,2017-11-27,true,552.2,1110736,64527
730,0,0,2021-05-24,true,46.6,1120864,64528
1332010,0,0,2022-07-21,true,10.8,1134577,64529
1172620,0,0,2021-09-29,true,226.7,1155908,64530
534380,0,0,2022-05-23,true,184.3,1182328,64531
1332010,0,0,2022-07-24,true,10.2,1188211,64532
1817190,0,0,2022-11-22,true,16.6,11082,64595
1290000,0,0,2022-06-24,true,16.4,1122638,64723
1237320,457,50,2022-11-10,true,19.7,1148970,64724
1145360,4,2,2020-10-11,true,106.5,1157696,64725
275850,2,0,2018-08-11,false,120.0,1197937,64726
1245620,2,0,2022-03-06,true,77.7,1108813,64902
495420,0,0,2020-11-26,true,47.3,1115338,64903
1938090,0,0,2022-10-30,true,58.7,1143191,64904
767560,0,0,2022-12-10,true,262.8,1166244,64905
431960,0,0,2019-11-18,false,34.5,1130655,65066
275850,0,0,2020-03-20,true,195.7,110443,65333
377160,0,0,2020-11-30,true,282.6,1108348,65362
271590,0,0,2022-11-12,true,7.0,1113440,65363
1549250,0,0,2022-11-18,false,0.3,1155091,65364
438100,0,0,2020-08-30,true,52.6,1126789,65407
244210,0,0,2021-03-02,true,210.3,1130030,65408
1313140,0,0,2022-08-13,false,27.2,1141021,65409
976730,0,0,2020-11-24,true,25.8,1130079,65732
435150,0,0,2017-09-29,true,83.2,1132501,65815
271590,3,0,2015-04-16,true,408.3,1137747,65816
218620,4,0,2022-02-18,false,38.4,1166430,65817
284160,0,0,2022-05-24,true,42.8,1192206,65818
1332010,0,0,2022-08-27,true,11.2,1194868,65819
518790,0,0,2017-05-02,true,31.9,1155219,65965
1222670,0,0,2022-08-21,true,64.6,1188646,65966
233860,0,0,2019-11-01,true,237.2,1172883,66084
107410,0,0,2016-07-09,true,640.2,1130741,66360
252490,0,0,2021-07-11,true,127.0,1159765,66361
292030,0,0,2021-07-10,true,452.1,116852,66675
238960,0,0,2014-03-07,true,98.8,1110869,66704
686810,2,0,2020-01-27,true,249.2,116010,66744
1158310,0,0,2020-09-06,true,590.5,1187310,66763
289070,0,0,2021-04-12,true,347.5,1199025,66764
1174180,0,0,2021-07-10,false,93.2,1130695,66881
252490,2,0,2019-06-30,true,643.7,1169769,66882
1938090,0,0,2022-12-07,true,20.3,1168084,67255
271590,0,0,2022-10-21,true,73.8,1109079,67630
255710,0,0,2022-02-11,true,56.5,1120920,67662
252490,0,0,2021-10-27,true,71.6,1144393,67663
1599340,0,0,2021-06-15,true,30.7,1148709,67664
730,0,0,2021-02-15,true,551.8,1145802,67728
238960,0,0,2021-11-27,true,193.9,1127300,67905
1465360,0,0,2022-02-08,true,8.8,117204,67986
252490,0,0,2021-10-02,false,454.7,1107206,68130
438100,0,0,2021-11-14,true,22.2,1120295,68131
394360,2,0,2022-01-14,true,963.7,1193930,68132
252490,0,0,2022-12-27,false,69.6,1194743,68133
218620,3,0,2013-12-03,false,0.7,11572,68410
1176470,0,0,2022-09-30,true,167.7,110213,68415
291550,0,0,2021-11-30,true,432.1,1106242,68437
238960,0,0,2022-02-13,true,21.7,1113562,68438
1172470,0,0,2021-08-22,true,35.5,119134,68565
244210,0,0,2021-05-14,true,82.4,119461,68566
252490,0,0,2021-07-31,true,3.0,1103561,68594
107410,0,0,2015-03-16,true,17.6,1125977,68595
814380,0,0,2019-11-21,true,44.3,1136319,68596
252490,0,0,2021-10-20,true,15.6,1185041,68597
438100,0,0,2022-04-12,false,314.2,1155790,68961
233860,0,0,2019-11-03,true,240.0,1140527,69120
730,0,0,2021-04-01,true,147.9,1169008,69121
1794680,0,0,2022-07-12,true,23.1,118719,69301
252490,0,0,2021-07-19,true,49.9,1120952,69322
686810,0,0,2021-08-13,false,77.1,1147772,69323
1172620,0,0,2022-10-29,true,38.1,1167554,69324
1426210,0,0,2021-08-03,true,18.3,1187081,69325
346110,2,0,2021-06-05,true,125.7,113331,69488
582660,0,0,2022-12-29,true,15.6,1117640,69511
730,0,0,2021-04-13,true,807.4,1195352,69512
252490,0,0,2022-06-05,true,625.1,1178075,69725
304390,0,0,2022-01-27,true,672.1,1139061,69957
648800,0,0,2021-07-09,true,42.7,114056,70020
1063660,0,0,2022-11-16,true,7.3,1131416,70047
107410,0,0,2019-12-17,true,575.9,1199592,70048
271590,0,0,2022-07-01,true,494.3,1103576,70098
394360,0,0,2022-02-17,true,439.5,1194183,70099
1817070,0,0,2022-09-08,true,57.8,1111783,70377
1938090,2,0,2022-11-05,false,22.1,1160622,70378
1290000,0,0,2022-05-27,true,8.7,1187659,70379
105600,2,0,2015-01-15,true,99.8,113731,70479
1466860,0,0,2022-01-08,true,20.4,1125617,70508
739630,2,0,2020-10-13,true,129.3,1159982,70509
275850,2,0,2019-05-08,true,20.9,1189714,70510
381210,0,0,2022-01-23,true,209.6,114272,70623
1142710,0,0,2022-02-19,false,538.0,1121249,70648
1172470,0,0,2021-02-09,true,440.7,1123177,70649
289070,0,0,2021-04-05,true,66.6,1132735,70650
1938090,0,0,2022-11-20,true,168.4,1144689,70651
1222670,0,0,2022-01-09,true,388.7,1104033,70678
1250410,0,0,2022-10-30,true,282.6,1108173,70679
244850,0,0,2022-02-03,true,268.6,1168165,70680
730,0,0,2021-02-21,true,217.8,1172486,70860
1172620,0,0,2021-07-16,true,52.7,1199234,70892
1938090,0,0,2022-12-18,false,58.4,1110323,71012
1172620,0,0,2021-07-06,true,133.5,1198512,71013
239030,0,0,2014-01-02,true,5.2,1102886,71148
1426210,0,0,2022-11-28,false,16.7,1113171,71149
105600,0,0,2021-01-22,true,115.7,1124140,71150
518790,2,0,2019-07-10,true,2.9,1104954,71391
431960,0,0,2021-06-27,true,0.4,1115517,71392
1817190,0,0,2022-11-22,true,6.8,1125097,71393
381210,0,0,2016-11-18,true,245.8,1135641,71394
730,0,0,2020-09-30,false,14.5,1176860,71395
1151340,0,0,2020-12-13,true,409.7,1119423,71410
275850,0,0,2022-07-22,true,243.9,1123790,71411
1174180,0,0,2021-06-28,true,55.1,1149370,71412
291550,0,0,2022-03-12,true,5.6,1102903,71689
799960,0,0,2021-10-21,true,800.6,1166680,71690
1144200,0,0,2022-01-13,true,9.3,1196755,71691
304390,0,0,2017-11-12,true,277.0,1131471,71916
1465360,0,0,2022-05-25,true,119.3,1140736,71917
1846380,2,0,2022-12-29,false,56.2,1149067,71918
236390,0,0,2019-06-30,true,112.4,1163663,71919
1174180,0,0,2021-04-06,true,1.2,1170769,71920
271590,0,0,2021-06-18,true,18.7,1191733,71921
632360,0,0,2019-11-30,true,113.4,1101204,72108
594650,2,0,2018-03-03,true,274.9,1157040,72145
526870,0,0,2022-06-13,true,201.8,1199000,72146
1336490,0,0,2022-12-03,true,119.9,1139692,72282
730,0,0,2021-08-31,true,921.7,1175156,72283
271590,0,0,2017-06-13,true,123.2,1182052,72284
1527950,2,0,2022-05-31,true,25.4,1194625,72285
1151340,3,0,2020-05-15,false,0.7,1195787,72286
284160,0,0,2021-12-31,true,70.9,1132135,72477
1938090,0,0,2022-11-19,true,17.9,1102149,72696
244850,3,0,2015-04-03,true,613.4,1162701,72697
518790,0,0,2022-12-05,true,26.6,118664,72728
1332010,0,0,2022-07-21,true,20.2,1135548,72758
1599340,0,0,2022-02-18,true,52.3,1143900,72759
1174180,0,0,2020-07-25,true,231.0,1164422,72760
275850,3,4,2017-12-31,false,75.6,1115920,72927
1174180,0,0,2022-06-19,true,43.6,1186814,72928
1449850,0,0,2022-05-17,true,299.7,1101565,72997
107410,0,0,2021-05-31,true,12.7,1162332,72998
1174180,0,0,2022-07-06,true,729.2,116632,73368
431960,0,0,2020-04-06,true,22.1,117436,73369
252490,0,0,2022-11-12,true,494.3,1115707,73402
1245620,0,0,2022-03-05,true,325.3,1126767,73403
250900,0,0,2017-01-03,true,853.9,1127641,73550
526870,0,0,2022-07-15,true,37.7,1171278,73551
221100,3,0,2018-12-15,false,1.2,1109685,73778
1245620,0,0,2022-09-05,true,227.6,1150599,73779
1203220,0,0,2021-08-20,true,101.6,1192786,73780
270880,0,0,2020-03-13,true,52.8,115522,74025
1599340,0,0,2022-02-13,true,33.4,1131175,74263
431960,2,0,2021-08-14,true,147.5,1133384,74264
1817190,0,0,2022-11-27,true,14.7,1157100,74265
1938090,0,0,2022-11-21,true,63.3,1182671,74266
1172620,0,0,2021-08-16,true,60.3,1197841,74267
518790,0,0,2021-12-08,true,79.1,1128175,74280
1250410,0,0,2021-05-28,true,99.9,1100112,74410
377160,0,0,2021-03-30,true,267.7,1180995,74411
1172470,0,0,2021-08-17,true,551.0,1126641,74604
264710,0,0,2021-12-25,true,65.2,1142189,74605
1794680,2,0,2022-02-28,true,34.5,1186712,74606
435150,0,0,2020-01-03,true,73.5,1157620,74751
1290000,0,0,2021-12-03,true,24.9,1172409,74752
1144200,0,0,2022-10-28,true,34.1,1173108,74753
236850,0,0,2020-03-30,true,193.7,1131164,74867
534380,0,0,2022-02-03,true,50.4,1145452,74868
1172470,0,0,2022-01-08,true,65.1,1172120,74869
1172620,0,0,2021-06-23,true,149.1,1158553,75007
730,0,0,2020-12-01,true,918.8,1171254,75008
359550,0,0,2021-11-04,true,166.0,1167574,75229
767560,0,0,2021-01-21,true,7.0,1106183,75295
374320,2,2,2017-06-22,true,660.0,1112807,75296
289070,0,0,2020-08-20,true,342.6,1150687,75297
376210,0,0,2021-05-14,true,36.3,1183183,75298
244210,0,0,2022-01-01,true,41.5,1187391,75299
1091500,0,0,2022-11-22,true,1.7,11495,75569
1091500,0,0,2022-12-25,true,80.0,1148915,75659
105600,2,0,2019-06-29,true,610.7,1100607,75808
1091500,0,0,2022-11-23,true,2.9,1100724,75809
252490,0,0,2022-12-11,true,131.2,1102337,75810
238960,0,0,2022-08-20,true,16.9,1111421,75811
292030,0,0,2022-07-04,true,275.1,1153598,75875
1063730,3,0,2021-09-30,false,289.0,1112568,75968
1172620,0,0,2022-07-11,true,262.4,1133484,75969
377160,20,0,2017-11-07,false,184.6,1197848,75970
218620,3,0,2014-02-14,true,99.4,1119066,76143
1426210,0,0,2021-05-13,true,11.4,1139246,76144
730,0,0,2021-02-14,true,46.6,1156859,76145
105600,0,0,2022-12-28,true,0.4,1177919,76146
376210,0,0,2022-03-20,true,95.0,1120204,76278
271590,0,0,2021-07-12,true,814.4,1175507,76279
284160,0,0,2021-07-27,true,75.5,116627,76426
394360,0,0,2022-03-20,true,753.9,113593,76550
1222670,0,0,2022-04-14,true,32.5,1123489,76571
252490,0,0,2022-04-19,true,951.2,1190905,76572
250900,0,0,2022-07-15,true,727.4,1113943,76780
1222670,0,0,2021-09-22,true,442.7,1115544,76781
284160,0,0,2021-03-31,true,629.6,1173122,76782
377160,0,0,2018-09-09,true,183.8,1113378,76862
252490,0,0,2022-12-25,true,63.1,1189283,76863
107410,0,0,2015-01-01,true,559.7,1104825,77092
730,0,0,2022-07-15,true,16.6,1178294,77093
1086940,0,0,2020-10-12,true,39.9,1164699,77217
620980,0,0,2020-02-03,true,92.2,1133006,77394
1248130,0,0,2022-03-30,true,331.6,1139155,77439
238960,0,0,2015-08-10,false,114.0,1141180,77440
1817190,2,0,2022-12-15,true,8.8,1150723,77441
1172620,0,0,2022-11-27,true,277.4,1184176,77442
271590,3,0,2016-10-08,false,725.2,115804,77633
1196590,0,0,2022-06-15,true,46.8,1104281,77691
431960,0,0,2022-01-03,true,32.3,1137235,77692
629730,36,2,2021-11-11,true,5.4,1176708,77693
107410,0,0,2016-12-19,true,590.2,1183708,77694
261550,0,0,2021-08-09,true,292.2,119714,77815
730,2,0,2021-02-06,true,145.6,1107238,77843
1174180,0,0,2021-04-25,true,211.2,1107936,77844
431960,0,0,2021-01-21,true,49.5,1173750,77845
270880,0,0,2019-12-03,true,412.0,119790,77916
105600,0,0,2021-12-28,true,45.1,1101406,78072
1085660,0,0,2021-06-14,true,359.8,1118711,78073
1250410,0,0,2021-10-26,true,22.4,1127216,78074
359550,5,0,2019-12-02,true,109.7,1131267,78075
252490,0,0,2022-08-04,true,364.6,1145495,78076
252490,0,0,2022-01-20,true,477.6,1186451,78077
386360,0,0,2020-06-06,true,112.9,112044,78246
304390,0,0,2022-03-27,true,12.2,117192,78247
1794680,0,0,2022-12-08,true,35.8,1132296,78266
1172620,0,0,2022-07-20,true,15.0,1145814,78267
107410,0,0,2016-09-16,true,28.3,1189402,78268
244850,0,0,2014-02-14,true,82.5,1100289,78396
431960,0,0,2021-05-04,true,221.4,1136212,78397
306130,5,0,2017-02-09,true,86.5,1165320,78398
252490,0,0,2014-04-18,true,105.0,1192974,78399
397540,0,0,2020-03-22,true,86.2,1107466,78571
1091500,3,0,2021-11-24,false,63.3,1147390,78572
1222140,2,0,2021-12-18,true,15.9,1148214,78573
252490,0,0,2022-04-15,true,477.8,1199795,78574
289070,0,0,2021-01-25,true,70.5,1122043,78617
1599340,0,0,2022-02-14,false,42.6,1176334,78618
304390,0,0,2020-10-12,false,264.0,115404,78804
815370,0,0,2022-05-25,true,30.1,1153706,78825
435150,0,0,2021-01-25,true,88.7,1160348,78862
635260,0,0,2022-12-24,true,36.9,1156854,78989
975370,0,0,2022-12-08,true,592.6,1110153,79121
107410,0,0,2021-12-07,true,4.8,1177355,79122
252490,2,0,2018-02-10,true,834.2,1187135,79123
582660,0,0,2021-03-08,true,13.8,1191914,79124
271590,0,0,2017-06-17,true,132.9,1150415,79554
252490,0,0,2020-02-19,true,727.7,11641,79681
311210,2,0,2022-02-09,true,31.7,1103112,79712
570,0,0,2016-01-02,true,513.2,1142198,79713
1172470,0,0,2022-04-17,true,10.1,1162789,79811
238960,0,0,2021-03-30,true,28.7,1185724,79812
431960,0,0,2022-04-27,true,165.1,1197891,79813
518790,0,0,2022-10-09,true,5.3,114952,80031
292030,0,0,2016-11-28,true,255.7,1119815,80123
1313140,3,0,2022-09-13,false,14.7,1142375,80124
435150,0,0,2019-07-01,true,909.2,118609,80216
47890,0,0,2014-09-30,true,55.1,1183864,80242
534380,0,0,2022-02-28,true,26.8,1197919,80243
536270,0,0,2020-09-01,true,31.2,1102115,80428
730,0,0,2021-12-10,true,186.3,1121114,80429
250900,0,0,2022-12-23,true,11.7,1123418,80430
438100,0,0,2022-02-12,true,6.8,1125698,80431
275850,0,0,2016-11-24,true,97.5,1157023,80432
261550,0,0,2020-10-18,true,33.4,1161277,80433
386360,0,0,2021-07-12,true,835.8,1180443,80434
252490,0,0,2020-09-19,true,438.0,1167036,80530
4000,0,0,2022-09-04,true,35.2,1188490,80531
1599340,0,0,2022-02-23,true,5.5,1102812,80763
294100,0,0,2020-04-05,true,389.7,1186571,80764
1144200,0,0,2021-12-30,true,45.3,1198061,80877
1172620,0,0,2021-07-19,true,159.8,1126890,80900
1824220,0,0,2022-06-20,true,32.7,1137747,80901
435150,0,0,2018-09-01,true,37.7,1144829,80902
202970,0,0,2018-10-07,true,0.8,1153637,80903
271590,0,0,2021-06-14,true,3.5,1199968,80904
1290000,0,0,2022-08-18,true,14.2,1143873,81041
509980,0,0,2022-09-05,true,19.2,1145323,81042
1145360,0,0,2021-01-17,true,9.1,1145388,81043
1172620,0,0,2022-09-23,true,716.1,1158915,81044
1172620,0,0,2022-12-25,true,56.7,1159613,81045
252490,0,0,2021-07-30,true,565.9,1162829,81234
1290000,0,0,2021-07-21,true,13.1,1131444,81381
244850,0,0,2013-11-15,true,150.1,1135762,81382
381210,0,0,2021-12-12,true,151.7,1176900,81383
1237320,0,0,2022-11-10,true,20.1,1125374,81588
108600,0,0,2022-08-02,true,25.9,1175954,81589
1938090,0,0,2022-11-18,true,52.1,1140297,81772
635260,0,0,2022-08-27,true,80.9,1102383,81885
292030,0,0,2017-12-10,true,142.0,1135780,81886
1222670,0,0,2021-07-23,true,374.1,1162430,81887
271590,0,0,2022-10-30,true,35.3,1123695,82066
252490,0,0,2021-12-27,false,260.4,1157990,82067
250900,0,0,2021-09-18,false,18.5,1177757,82068
252490,0,0,2021-11-12,true,83.8,1111315,82189
244210,0,0,2022-11-23,true,45.6,1179599,82190
1332010,0,0,2022-07-23,true,9.2,1199036,82191
814380,0,0,2020-11-08,true,168.3,118490,82204
1244460,0,0,2022-07-04,true,22.5,1164306,82224
976730,0,0,2021-03-12,true,214.9,119712,82378
1766740,0,0,2022-12-09,true,3.2,1149994,82402
294100,0,0,2021-02-09,true,197.8,111928,82655
294100,0,0,2022-11-24,true,192.7,11662,82789
386360,3,0,2015-09-08,true,716.8,1199563,82951
252490,0,0,2021-07-23,true,510.8,1122195,83399
438100,0,0,2022-08-01,false,468.2,1181817,83400
1245620,2,0,2022-05-06,true,231.1,1182459,83401
271590,0,0,2019-11-04,true,634.5,11457,83517
394360,2,0,2021-12-11,true,151.8,1152164,83530
105600,0,0,2020-05-12,true,111.8,1167640,83531
1240440,0,0,2021-11-15,true,123.7,1110049,83668
730,2,0,2021-03-27,true,913.2,1160138,83669
730,0,0,2021-04-11,true,151.4,1164071,83670
815370,0,0,2022-01-08,true,31.7,1174441,83671
304390,2,2,2021-09-28,false,49.4,1122467,83762
1174180,0,0,2021-01-25,true,171.5,1127900,83763
526870,0,0,2021-04-16,true,304.8,1149769,83896
438100,0,0,2022-02-24,false,0.2,1154162,83897
730,3,3,2015-04-21,true,258.2,1179840,83898
289070,0,0,2021-03-31,true,57.4,1148812,84036
289070,0,0,2022-08-05,true,412.2,1160208,84037
1938090,0,0,2022-11-16,true,79.1,1175318,84038
284160,0,0,2022-12-08,true,122.1,1147768,84187
1466860,0,0,2022-02-12,true,85.5,1148218,84188
255710,0,0,2017-08-17,true,201.8,1152730,84189
730,0,0,2022-07-17,true,543.5,1171731,84190
244850,0,0,2021-04-12,true,976.3,1151528,84421
570,2,0,2014-02-25,true,592.5,1125666,84532
250900,0,0,2021-04-06,true,51.1,1144190,84533
1144200,0,0,2022-12-23,false,1.6,1165828,84534
1904540,8,0,2022-11-30,false,238.6,1101137,84609
250900,0,0,2021-08-21,true,632.0,1126186,84610
252490,2,0,2019-08-03,true,770.9,1152128,84611
431960,0,0,2021-06-09,true,270.5,1170610,84612
271590,0,0,2022-05-06,true,171.5,1195902,84613
359550,0,0,2018-01-14,true,340.6,117204,84738
270880,0,0,2022-07-30,true,9.7,1115722,84763
252490,0,0,2021-10-25,true,767.6,1120063,84764
1332010,0,0,2022-07-30,true,5.2,1151453,84765
730,0,0,2021-12-14,true,153.1,1193322,84923
252490,0,0,2022-06-17,true,853.7,1199923,84924
730,0,0,2021-10-17,true,833.9,1111581,85009
397540,0,0,2020-12-25,true,62.9,115155,85129
1144200,0,0,2022-10-24,true,6.6,1108311,85151
284160,0,0,2022-07-01,false,30.8,1168519,85152
381210,2,0,2022-09-03,false,193.5,1179746,85153
242760,213,138,2021-04-18,true,67.8,1199180,85154
440900,3,0,2017-02-14,true,508.8,112700,85317
1222670,2,0,2022-02-26,false,626.7,1104747,85444
1172470,2,0,2021-02-02,true,470.4,1108028,85445
359550,5,2,2016-11-23,true,888.1,1155819,85446
438100,14,0,2022-07-28,false,74.5,1139871,85672
730,0,0,2022-03-03,true,8.0,1155863,85673
730,0,0,2021-11-27,false,919.0,1169244,85674
271590,0,0,2017-07-04,false,380.0,1136564,85796
1583230,0,0,2022-12-25,true,8.3,1173862,85797
493520,0,0,2020-01-15,true,6.8,1158,85849
1203220,0,0,2021-09-21,true,288.0,1170509,85875
394360,0,0,2021-11-28,true,131.4,1180233,85876
1229490,0,0,2021-09-20,true,61.2,1120593,86037
252490,0,0,2021-10-07,true,193.1,114342,86086
1229490,0,0,2022-08-23,true,19.5,1100932,86115
1817070,0,0,2022-08-21,true,81.2,1179600,86202
431960,0,0,2020-04-17,true,43.7,1120299,86486
275850,0,0,2020-09-17,true,51.1,1133663,86487
238960,0,0,2016-03-20,true,87.8,1152049,86488
294100,0,0,2022-09-10,true,86.3,1189177,86489
377160,0,0,2022-08-25,true,4.4,1194215,86490
1172620,0,0,2021-06-15,true,46.3,1196298,86491
271590,0,0,2017-11-24,true,16.1,1119599,86613
1938090,0,0,2022-12-19,true,23.4,1120022,86614
4000,0,0,2022-03-04,true,57.7,1120480,86615
1091500,0,0,2022-11-30,true,105.1,1145153,86616
289070,0,0,2022-12-13,true,762.2,112638,86663
